Y2018,Y2013,Y2008,Y2003,Y1998,Y1993,Frequency
Thrilling,Atypical,Maniac,RPG,0,Horror,0
Tactical,Explorative,Maniac,RPG,0,Horror,0
Typical,Explorative,Maniac,RPG,0,Horror,0
Atypical,Explorative,Maniac,RPG,0,Horror,0
Thrilling,Explorative,Maniac,RPG,0,Horror,0
Tactical,Thrilling,Maniac,RPG,0,Horror,0
Typical,Thrilling,Maniac,RPG,0,Horror,0
Atypical,Thrilling,Maniac,RPG,0,Horror,0
Thrilling,Thrilling,Maniac,RPG,0,Horror,0
Tactical,Tactical,Maniac,RPG,0,Horror,0
Typical,Tactical,Maniac,RPG,0,Horror,0
Atypical,Tactical,Maniac,RPG,0,Horror,0
Thrilling,Tactical,Maniac,RPG,0,Horror,0
Tactical,Antiheroic,Maniac,RPG,0,Horror,0
Typical,Antiheroic,Maniac,RPG,0,Horror,0
Atypical,Antiheroic,Maniac,RPG,0,Horror,0
Thrilling,Antiheroic,Maniac,RPG,0,Horror,0
Tactical,Typical,Maniac,RPG,0,Horror,0
Typical,Typical,Maniac,RPG,0,Horror,0
Atypical,Typical,Maniac,RPG,0,Horror,0
Thrilling,Typical,Maniac,RPG,0,Horror,0
Tactical,0,Maniac,RPG,0,Horror,0
Typical,0,Maniac,RPG,0,Horror,0
Atypical,0,Maniac,RPG,0,Horror,0
Thrilling,0,Maniac,RPG,0,Horror,0
Tactical,Atypical,0,RPG,0,Horror,0
Typical,Atypical,0,RPG,0,Horror,0
Atypical,Atypical,0,RPG,0,Horror,0
Thrilling,Atypical,0,RPG,0,Horror,0
Tactical,Explorative,0,RPG,0,Horror,0
Typical,Explorative,0,RPG,0,Horror,0
Atypical,Explorative,0,RPG,0,Horror,0
Thrilling,Explorative,0,RPG,0,Horror,0
Tactical,Thrilling,0,RPG,0,Horror,0
Typical,Thrilling,0,RPG,0,Horror,0
Atypical,Thrilling,0,RPG,0,Horror,0
Thrilling,Thrilling,0,RPG,0,Horror,0
Tactical,Tactical,0,RPG,0,Horror,0
Typical,Tactical,0,RPG,0,Horror,0
Atypical,Tactical,0,RPG,0,Horror,0
Thrilling,Tactical,0,RPG,0,Horror,0
Tactical,Antiheroic,0,RPG,0,Horror,0
Typical,Antiheroic,0,RPG,0,Horror,0
Atypical,Antiheroic,0,RPG,0,Horror,0
Thrilling,Antiheroic,0,RPG,0,Horror,0
Tactical,Typical,0,RPG,0,Horror,0
Typical,Typical,0,RPG,0,Horror,0
Atypical,Typical,0,RPG,0,Horror,0
Thrilling,Typical,0,RPG,0,Horror,0
Tactical,0,0,RPG,0,Horror,0
Typical,0,0,RPG,0,Horror,0
Atypical,0,0,RPG,0,Horror,0
Thrilling,0,0,RPG,0,Horror,0
Tactical,Atypical,Isometric,Thrilling,0,Horror,0
Typical,Atypical,Isometric,Thrilling,0,Horror,0
Atypical,Atypical,Isometric,Thrilling,0,Horror,0
Thrilling,Atypical,Isometric,Thrilling,0,Horror,0
Tactical,Explorative,Isometric,Thrilling,0,Horror,0
Typical,Explorative,Isometric,Thrilling,0,Horror,0
Atypical,Explorative,Isometric,Thrilling,0,Horror,0
Thrilling,Explorative,Isometric,Thrilling,0,Horror,0
Tactical,Thrilling,Isometric,Thrilling,0,Horror,0
Typical,Thrilling,Isometric,Thrilling,0,Horror,0
Atypical,Thrilling,Isometric,Thrilling,0,Horror,0
Thrilling,Thrilling,Isometric,Thrilling,0,Horror,0
Tactical,Tactical,Isometric,Thrilling,0,Horror,0
Typical,Tactical,Isometric,Thrilling,0,Horror,0
Atypical,Tactical,Isometric,Thrilling,0,Horror,0
Thrilling,Tactical,Isometric,Thrilling,0,Horror,0
Tactical,Antiheroic,Isometric,Thrilling,0,Horror,0
Typical,Antiheroic,Isometric,Thrilling,0,Horror,0
Atypical,Antiheroic,Isometric,Thrilling,0,Horror,0
Thrilling,Antiheroic,Isometric,Thrilling,0,Horror,0
Tactical,Typical,Isometric,Thrilling,0,Horror,0
Typical,Typical,Isometric,Thrilling,0,Horror,0
Atypical,Typical,Isometric,Thrilling,0,Horror,0
Thrilling,Typical,Isometric,Thrilling,0,Horror,0
Tactical,0,Isometric,Thrilling,0,Horror,0
Typical,0,Isometric,Thrilling,0,Horror,0
Atypical,0,Isometric,Thrilling,0,Horror,0
Thrilling,0,Isometric,Thrilling,0,Horror,0
Tactical,Atypical,Simulation,Thrilling,0,Horror,0
Typical,Atypical,Simulation,Thrilling,0,Horror,0
Atypical,Atypical,Simulation,Thrilling,0,Horror,0
Thrilling,Atypical,Simulation,Thrilling,0,Horror,0
Tactical,Explorative,Simulation,Thrilling,0,Horror,0
Typical,Explorative,Simulation,Thrilling,0,Horror,0
Atypical,Explorative,Simulation,Thrilling,0,Horror,0
Thrilling,Explorative,Simulation,Thrilling,0,Horror,0
Tactical,Thrilling,Simulation,Thrilling,0,Horror,0
Typical,Thrilling,Simulation,Thrilling,0,Horror,0
Atypical,Thrilling,Simulation,Thrilling,0,Horror,0
Thrilling,Thrilling,Simulation,Thrilling,0,Horror,0
Tactical,Tactical,Simulation,Thrilling,0,Horror,0
Typical,Tactical,Simulation,Thrilling,0,Horror,0
Atypical,Tactical,Simulation,Thrilling,0,Horror,0
Thrilling,Tactical,Simulation,Thrilling,0,Horror,0
Tactical,Antiheroic,Simulation,Thrilling,0,Horror,0
Typical,Antiheroic,Simulation,Thrilling,0,Horror,0
Atypical,Antiheroic,Simulation,Thrilling,0,Horror,0
Thrilling,Antiheroic,Simulation,Thrilling,0,Horror,0
Tactical,Typical,Simulation,Thrilling,0,Horror,0
Typical,Typical,Simulation,Thrilling,0,Horror,0
Atypical,Typical,Simulation,Thrilling,0,Horror,0
Thrilling,Typical,Simulation,Thrilling,0,Horror,0
Tactical,0,Simulation,Thrilling,0,Horror,0
Typical,0,Simulation,Thrilling,0,Horror,0
Atypical,0,Simulation,Thrilling,0,Horror,0
Thrilling,0,Simulation,Thrilling,0,Horror,0
Tactical,Atypical,Mixed,Thrilling,0,Horror,0
Typical,Atypical,Mixed,Thrilling,0,Horror,0
Atypical,Atypical,Mixed,Thrilling,0,Horror,0
Thrilling,Atypical,Mixed,Thrilling,0,Horror,0
Tactical,Explorative,Mixed,Thrilling,0,Horror,0
Typical,Explorative,Mixed,Thrilling,0,Horror,0
Atypical,Explorative,Mixed,Thrilling,0,Horror,0
Thrilling,Explorative,Mixed,Thrilling,0,Horror,0
Tactical,Thrilling,Mixed,Thrilling,0,Horror,0
Typical,Thrilling,Mixed,Thrilling,0,Horror,0
Atypical,Thrilling,Mixed,Thrilling,0,Horror,0
Thrilling,Thrilling,Mixed,Thrilling,0,Horror,0
Tactical,Tactical,Mixed,Thrilling,0,Horror,0
Typical,Tactical,Mixed,Thrilling,0,Horror,0
Atypical,Tactical,Mixed,Thrilling,0,Horror,0
Thrilling,Tactical,Mixed,Thrilling,0,Horror,0
Tactical,Antiheroic,Mixed,Thrilling,0,Horror,0
Typical,Antiheroic,Mixed,Thrilling,0,Horror,0
Atypical,Antiheroic,Mixed,Thrilling,0,Horror,0
